,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfDependents
400,0,0.268434295,36,0,0.042509427,2916.0,4,0,0,0.0
401,0,0.039392103,58,0,0.41392169,3217.0,5,0,1,1.0
402,0,0.094565311,56,0,0.471280969,9000.0,19,0,2,0.0
403,1,0.9999999,41,1,0.565311889,4600.0,1,5,0,1.0
404,0,0.001417704,67,0,0.235352252,7082.0,16,0,2,0.0
405,0,0.0,68,0,0.0,2986.8036547619045,1,0,0,0.0
406,0,0.0,68,0,70.0,0.37,2,0,0,0.0
407,0,0.920083071,39,0,0.432241194,6500.0,6,0,1,0.0
408,0,0.006795934,65,0,0.307573216,7750.0,14,0,2,3.0
409,0,0.393767705,47,1,0.227340904,4666.0,16,0,0,0.0
410,0,0.9999999,64,0,0.089965398,2600.0,3,0,0,0.0
411,0,0.0050829,72,0,0.283431823,4568.0,42,0,1,0.0
412,0,0.195056302,73,0,1529.0,0.25,10,0,1,2.0
413,0,0.129624829,52,0,0.519826724,3000.0,7,0,1,0.0
414,0,0.446806594,56,0,0.12078853,2789.0,5,1,0,1.0
415,0,0.147527695,36,1,2583.0,0.04,10,0,1,2.0
416,0,0.001386496,48,0,0.282968042,8166.0,13,0,1,0.0
417,0,0.0,58,0,802.0,0.01,4,0,0,0.0
418,0,0.0,57,0,0.384087987,7000.0,11,0,1,0.0
419,0,0.019408209,49,0,0.228228228,15983.0,6,0,2,2.0
420,0,0.0,37,0,2362.0,0.09,11,0,2,0.0
421,0,0.251512228,52,0,1.644326867,1700.0,9,0,2,3.0
422,0,0.252449738,63,0,3161.0,0.1,14,0,2,1.0
423,0,0.220222137,26,1,0.843945069,800.0,6,0,0,0.0
424,0,0.303934173,53,0,0.562739543,6000.0,8,0,2,1.0
425,0,0.070994084,63,0,25.0,0.54,3,0,0,0.0
426,0,0.0,31,0,0.332202979,8256.0,9,0,2,0.0
427,0,0.067750493,42,0,1.393601347,4750.0,8,0,3,1.0
428,0,0.306962658,57,0,0.025420384,12666.0,4,0,0,3.0
429,0,1.119581671,38,0,0.432661718,6600.0,7,0,1,0.0
430,1,1.105788423,35,1,0.062377072,3558.0,2,0,0,4.0
431,0,0.233040366,73,0,140.0,0.27,5,0,0,0.0
432,0,0.363239705,71,0,0.143313799,1876.0,7,0,0,0.0
433,0,0.001647446,34,0,0.486240619,4396.0,5,0,1,0.0
434,0,0.969870684,66,1,0.986267551,6480.0,10,0,2,0.0
435,0,0.209888904,36,0,0.291428017,10300.0,12,0,2,0.0
436,0,0.0,53,0,0.417746914,12959.0,9,0,4,0.0
437,0,0.871395902,42,0,0.586337383,5020.0,16,0,2,5.0
438,0,0.772955983,40,0,0.539056252,3750.0,17,0,0,1.0
439,0,0.875923191,64,0,0.404919016,5000.0,6,0,1,3.0
440,0,0.001022669,49,0,0.151592063,4333.0,5,0,0,0.0
441,0,0.9999999,32,0,420.0,0.15,2,0,0,0.0
442,0,0.224422399,70,1,776.0,0.15,12,0,0,0.0
443,0,0.026410243,42,0,2717.0,0.07,14,0,1,0.0
444,0,0.954946477,22,0,0.207632894,2200.0,6,0,0,0.0
445,0,0.281753447,39,0,0.760031996,7500.0,12,0,3,1.0
446,0,0.082810654,42,0,0.418992087,2400.0,5,0,0,3.0
447,0,0.626148366,61,0,0.212494776,4785.0,7,0,0,0.0
448,0,0.726072744,48,0,0.451581028,7083.0,11,0,2,1.0
449,0,0.175131349,28,0,0.050793228,7500.0,5,0,0,0.0
450,0,0.123017768,51,0,0.486114197,4500.0,19,0,1,0.0
451,0,0.0779044,52,0,0.232400883,14048.0,12,0,2,0.0
452,0,0.017538705,53,0,0.113626034,11000.0,14,0,1,1.0
453,0,0.4771811,30,0,0.187476565,2666.0,4,0,0,0.0
454,0,0.001607071,73,0,0.001472483,5432.0,4,0,0,0.0
455,0,0.146478653,74,0,0.159719356,4845.0,14,0,1,1.0
456,0,0.852965881,41,0,0.383432484,8908.0,10,0,4,2.0
457,0,0.317278045,50,0,0.573416977,5100.0,8,0,1,2.0
458,0,0.071986251,50,0,0.111368039,16000.0,16,0,2,3.0
459,0,0.016235584,43,0,0.001999,2000.0,2,0,0,0.0
460,0,0.007624809,80,0,0.00182704,4925.0,4,0,0,0.0
461,0,0.766187891,56,0,0.617481051,6200.0,17,0,1,1.0
462,0,0.279711524,64,0,706.0,0.04,9,0,0,0.0
463,0,0.06653136,30,0,0.276436303,1200.0,4,0,1,0.0
464,0,0.013920092,53,1,1846.0,0.36,11,0,1,0.0
465,0,0.008913639,49,0,0.038326884,10853.0,6,0,0,2.0
466,0,0.002228529,57,0,0.45840708,5084.0,10,0,1,1.0
467,0,0.562770349,49,2,0.683772076,3000.0,12,0,1,2.0
468,0,0.0,64,0,0.0,2332.0,3,0,0,0.0
469,0,0.012376157,86,0,33.0,325.66,13,0,0,0.0
470,0,0.431577303,51,0,0.067061924,7589.0,9,0,0,2.0
471,0,0.188119654,40,2,4658.0,0.0,9,1,1,0.0
472,0,0.47923069,67,0,0.482251775,10000.0,18,0,3,0.0
473,0,0.031424214,75,0,37.0,14.05,6,0,0,0.0
474,0,0.003549876,70,0,3872.0,0.02,9,0,2,0.0
475,0,0.0,38,1,1878.0,0.1,9,0,1,0.0
476,0,0.060019086,47,0,88.0,0.14,6,0,0,0.0
477,0,0.021433368,51,0,0.364898639,3600.0,10,0,1,2.0
478,0,0.040442328,58,0,0.133386661,10000.0,7,0,1,3.0
479,0,0.026481343,49,0,0.601962923,2750.0,11,0,1,0.0
480,1,0.009785633,78,0,9.0,1383.47,2,0,0,0.0
481,0,0.201420811,68,0,0.73722451,4128.0,17,0,2,0.0
482,0,0.417982214,45,0,2332.0,0.01,4,0,1,0.0
483,0,0.439179733,41,0,1.913651566,3288.0,8,0,5,2.0
484,0,0.643851149,39,1,0.456254375,10000.0,14,0,2,3.0
485,0,0.9999999,54,0,0.004559635,8333.0,0,0,0,0.0
486,0,0.041166596,51,0,0.45850292,5650.0,9,0,2,0.0
487,0,0.9999999,34,0,0.60068673,4950.0,4,0,1,0.0
488,0,0.00728001,76,0,0.086747597,3953.0,10,0,1,0.0
489,0,1.0,62,1,0.20977232,3908.0,3,1,1,0.0
490,0,0.04843156,46,0,0.208135133,10300.0,5,0,1,2.0
491,0,0.230636531,58,0,0.239480928,2542.0,5,0,0,0.0
492,0,0.90560472,49,0,0.184545236,8333.0,4,0,1,0.0
493,0,0.035964211,63,0,55.0,0.47,5,0,0,0.0
494,0,0.174312522,37,0,0.268626796,2992.0,8,0,1,3.0
495,1,0.711237719,40,2,0.57706049,8116.0,9,1,2,1.0
496,0,0.144482594,36,0,0.490746152,5132.0,9,0,2,1.0
497,0,0.000244893,62,0,0.147404505,8167.0,4,0,1,0.0
498,0,0.154234577,58,1,0.982947625,4104.0,13,0,2,0.0
499,0,0.538024605,62,0,6215.0,0.08,15,0,2,0.0
500,0,0.111108025,45,0,0.014998125,8000.0,4,0,0,3.0
501,0,0.09561753,40,0,0.0,4800.0,2,2,0,1.0
502,0,0.011834818,47,0,0.684559617,6482.0,8,0,1,2.0
503,0,0.76137909,58,0,0.25,4699.0,5,0,0,0.0
504,0,0.038189036,65,0,22.0,0.26,5,0,0,0.0
505,0,0.815816337,54,0,0.9711511,3500.0,9,0,1,2.0
506,0,0.0585513,70,0,0.068641884,5433.0,5,0,0,0.0
507,0,0.323594964,68,1,0.241262301,8840.0,12,0,1,1.0
508,0,0.0,49,0,0.754642347,9100.0,10,0,5,0.0
509,0,0.0,46,0,0.186562687,5000.0,5,0,1,4.0
510,0,0.076879216,51,0,0.469596413,5574.0,11,0,1,1.0
511,0,0.022286573,38,0,0.19423022,3500.0,14,0,0,0.0
512,0,0.045147743,49,0,0.265352325,10600.0,7,0,1,2.0
513,0,0.091118178,33,0,0.265594628,5658.0,6,0,1,0.0
514,0,0.054926371,63,0,0.11968744,5246.0,13,0,1,0.0
515,0,0.001764602,48,0,277.0,0.24,3,0,0,0.0
516,0,0.769784584,44,0,0.159061989,5500.0,8,0,0,2.0
517,0,0.0124531,79,1,0.224555089,5000.0,20,0,1,0.0
518,0,0.891777685,43,0,2.284779051,2443.0,10,7,2,2.0
519,1,0.9999999,39,0,0.510531136,4367.0,2,6,1,1.0
520,0,0.0,78,0,0.0,5168.0,2,0,0,0.0
521,0,0.140420678,47,0,0.389372338,5400.0,11,0,3,1.0
522,0,0.01615029,88,0,35.0,340.06,12,0,0,0.0
523,0,0.147964852,85,0,0.028835063,2600.0,4,0,0,0.0
524,0,638.0,35,0,0.972864896,3500.0,9,0,2,2.0
525,0,0.582198066,60,1,0.323186313,9000.0,8,0,1,2.0
526,0,0.429797517,53,1,0.274413954,9000.0,7,0,1,0.0
527,0,0.032855265,38,0,0.211159915,6146.0,6,0,2,1.0
528,1,0.017759645,84,0,0.00519896,5000.0,6,0,0,0.0
529,0,0.02050369,51,0,0.204752912,12707.0,11,0,2,3.0
530,0,0.274509152,49,0,0.111610352,5563.0,8,1,0,4.0
531,0,0.041194293,56,0,0.078084556,4635.0,19,0,0,0.0
532,0,0.969354744,40,0,1.616826322,2400.0,3,0,1,2.0
533,0,0.313278666,43,2,0.216302696,12500.0,12,0,1,0.0
534,0,0.0,43,0,0.000333296,9000.0,4,0,0,3.0
535,0,0.004539175,57,1,0.168768669,6025.0,8,0,1,0.0
536,0,0.452367427,49,0,0.711223102,12500.0,13,0,4,3.0
537,0,0.08695952,46,0,0.849651903,6750.0,7,0,1,2.0
538,0,0.008749863,47,0,0.051102891,7298.0,6,0,0,4.0
539,0,0.261389064,65,0,0.57788671,5507.0,10,0,1,0.0
540,0,0.892712368,48,4,0.122905632,9250.0,11,0,0,2.0
541,0,0.0,55,3,1481.0,0.49,12,0,1,3.0
542,0,0.258509073,77,0,0.257820311,7000.0,15,0,1,0.0
543,0,0.251810551,48,0,0.158713651,25000.0,9,0,1,0.0
544,0,0.720068058,56,0,0.590482154,4790.0,10,0,0,0.0
545,0,0.145323645,61,0,0.25674865,5000.0,7,0,1,1.0
546,0,0.040532658,39,0,0.172287483,7916.0,11,0,0,0.0
547,0,0.41912235,47,0,0.406246142,8100.0,9,0,1,1.0
548,0,0.052078958,68,0,636.0,0.01,5,0,0,0.0
549,0,0.09364155,55,0,0.481270937,9850.0,14,0,1,2.0
550,0,0.029664445,93,0,107.0,0.84,7,0,0,0.0
551,0,0.025347364,34,0,0.292905272,7568.0,8,0,1,3.0
552,0,0.350462342,43,0,0.351382225,8753.0,6,0,1,4.0
553,0,0.9999999,25,0,0.140865385,2079.0,1,0,0,0.0
554,0,0.029394121,24,0,0.010241405,4100.0,2,0,0,0.0
555,0,0.550418324,83,0,0.312797336,4203.0,10,0,0,0.0
556,0,0.012491923,64,0,0.096503257,5833.0,8,0,1,3.0
557,0,0.01330462,59,0,0.213766972,9500.0,8,0,2,0.0
558,0,0.102562608,42,0,0.227216456,10500.0,11,0,1,0.0
559,0,0.003721716,49,0,0.001175433,6805.0,8,0,0,0.0
560,0,0.862758526,30,2,0.146856098,7108.0,8,0,0,0.0
561,0,0.9999999,36,1,0.206367162,6187.0,2,2,0,2.0
562,0,0.149619953,58,0,0.101877569,9000.0,7,0,0,0.0
563,0,0.197897772,43,0,1.234191452,4000.0,5,0,4,1.0
564,0,0.062586262,46,0,0.223170547,19800.0,12,0,2,0.0
565,0,0.122247235,59,0,0.302848576,2000.0,8,0,0,3.0
566,0,0.9999999,21,0,3.0,102.12,2,0,0,0.0
567,0,0.08891643,69,0,109.0,0.6,6,0,0,0.0
568,0,0.324712041,62,0,0.474724439,18416.0,15,0,4,0.0
569,0,0.185743504,60,0,0.468600394,3550.0,11,0,1,0.0
570,0,0.01631382,58,1,0.14397785,2166.0,10,0,0,0.0
571,0,0.9999999,36,0,0.229594619,5500.0,3,0,1,0.0
572,0,0.004396053,52,0,0.262285275,11700.0,13,0,4,2.0
573,0,0.076684278,73,0,522.0,0.26,4,0,1,0.0
574,0,0.067058197,47,0,0.16600755,11125.0,12,0,1,3.0
575,0,0.038219521,44,0,0.045581767,2500.0,16,0,0,1.0
576,0,0.0,62,0,0.197438301,3200.0,7,0,0,0.0
577,0,0.408254251,44,0,0.345725954,7100.0,15,0,2,3.0
578,0,0.058955273,37,0,1466.0,0.2,7,0,1,2.0
579,0,0.016789032,21,0,1685.0,0.06,5,0,1,0.0
580,0,0.28197085,59,0,1851.0,0.53,9,0,2,0.0
581,0,0.167897587,44,0,0.35204953,4683.0,8,0,1,3.0
582,0,0.007249819,44,0,0.220163723,9283.0,6,0,1,1.0
583,0,0.879738206,45,0,0.312068399,6081.0,5,0,0,2.0
584,0,0.092397163,69,0,0.166666667,4217.0,15,0,1,0.0
585,0,0.9999999,61,1,0.896752706,1200.0,6,0,0,0.0
586,0,0.041300889,62,0,1657.0,0.07,8,0,1,0.0
587,0,0.411485304,40,0,2126.0,0.27,9,0,1,0.0
588,0,0.102722085,38,0,0.664778407,3000.0,7,0,0,2.0
589,0,0.9999999,45,0,8180.0,39.52,6,0,5,0.0
590,0,0.099965306,37,0,0.693374217,7500.0,20,0,2,2.0
591,0,0.030738174,70,0,0.379137691,3594.0,10,0,3,0.0
592,0,0.377829925,48,0,0.266563147,7727.0,12,0,1,1.0
593,0,0.581114145,48,0,0.400411382,8750.0,11,0,2,3.0
594,0,0.228628294,68,0,0.138078569,7712.0,9,0,0,2.0
595,0,0.000486612,54,0,0.217250141,7083.0,27,0,1,2.0
596,0,0.072717829,43,0,0.357910522,4000.0,4,0,2,1.0
597,0,0.543909182,64,0,0.117788221,10000.0,12,0,0,0.0
598,0,0.118653483,73,1,0.028551035,1400.0,1,0,0,0.0
599,1,0.436403208,73,1,0.924982307,1412.0,10,0,0,0.0
600,0,0.036121111,49,0,67.0,0.0,12,0,0,0.0
601,0,0.0,37,1,769.0,0.12,18,1,0,0.0
602,0,0.253464936,45,1,0.549665466,5828.0,10,0,2,1.0
603,0,0.472018135,53,0,2755.0,0.15,10,0,2,3.0
604,0,0.562909342,26,0,0.311844078,1333.0,5,0,0,0.0
605,0,1723.0,32,0,2253.0,496.61,2,0,1,0.0
606,0,0.682923858,51,0,0.43036709,7000.0,14,0,1,0.0
607,1,0.784053156,56,1,0.165626219,5125.0,3,0,0,0.0
608,0,0.027844397,54,0,0.285640563,7750.0,4,0,2,1.0
609,0,0.9999999,47,0,0.429319372,3628.0,7,0,1,4.0
610,1,1.130310603,28,1,0.231553689,3333.0,6,0,0,0.0
611,0,0.580561296,83,0,0.446307643,3100.0,3,0,2,0.0
612,0,0.019407904,49,0,0.362769026,4506.0,6,0,1,2.0
613,0,0.9999999,23,0,0.002224694,898.0,1,0,0,0.0
614,0,0.364659539,34,0,0.260579807,3000.0,9,0,0,0.0
615,0,0.903177732,85,0,0.165539547,3400.0,3,0,0,0.0
616,0,0.220257748,45,0,0.42646345,10300.0,8,0,2,2.0
617,0,0.03382955,80,0,0.272465942,8000.0,11,0,1,1.0
618,0,0.132519574,65,0,0.329881657,6083.0,14,0,1,0.0
619,0,0.038118475,65,0,0.459914831,5400.0,6,0,1,0.0
620,0,0.060162702,69,0,89.0,324.27,9,0,0,0.0
621,0,0.310209749,60,1,0.446955371,10575.0,11,0,3,2.0
622,0,0.9999999,26,0,0.11265545,4100.0,1,0,0,0.0
623,0,0.499905069,40,0,0.326114525,10250.0,10,0,2,3.0
624,1,0.616922993,35,1,1.111591073,4166.0,13,0,4,3.0
625,0,0.19293284,43,0,0.130773845,5000.0,17,0,1,0.0
626,0,0.194570136,85,0,233.0,0.29,7,0,0,0.0
627,0,0.300452011,55,0,0.312491668,7500.0,15,0,2,2.0
628,0,0.024273558,31,0,0.083311328,7573.0,5,0,0,0.0
629,0,0.283793658,52,0,1.118450349,6736.0,15,0,2,0.0
630,0,0.856905338,59,0,0.657363977,8527.0,9,0,2,0.0
631,0,0.020589783,40,0,0.340770364,4750.0,13,0,1,0.0
632,0,0.008541518,64,0,0.176182382,10000.0,5,0,1,1.0
633,0,0.376910337,72,0,0.932553957,1111.0,11,0,1,0.0
634,0,0.787773374,39,0,0.360386634,12000.0,12,0,0,3.0
635,0,0.648063639,69,1,0.342408634,8153.0,8,0,1,1.0
636,0,0.213975259,41,0,3.493506494,1000.0,10,0,1,3.0
637,0,0.0,71,2,0.513692829,7083.0,20,0,4,0.0
638,1,0.952015995,61,2,613.0,0.28,5,0,0,0.0
639,0,0.359321391,39,2,0.348706412,8000.0,8,0,1,0.0
640,0,1.036263639,37,0,0.496603774,3974.0,6,0,0,0.0
641,0,1.00281979,38,0,454.0,0.13,2,0,0,0.0
642,0,0.417228353,52,1,737.0,0.82,6,0,1,2.0
643,0,0.229036129,53,0,1192.0,0.26,2,0,1,0.0
644,0,0.071682862,52,0,0.518410144,4100.0,28,0,3,2.0
645,0,0.043854835,55,0,0.011199631,8660.0,5,0,0,0.0
646,0,0.115554921,68,0,0.199276091,4972.0,8,0,2,1.0
647,0,0.066611829,34,0,0.206383489,8333.0,5,0,1,0.0
648,0,0.02023631,61,0,0.117941152,12200.0,8,0,1,0.0
649,0,0.041869238,52,0,0.193679177,9618.0,9,0,2,2.0
650,0,0.005466846,82,0,0.090383822,2422.0,4,0,0,0.0
651,0,0.088958257,69,0,306.0,0.5,10,0,0,0.0
652,0,0.11737011,39,0,0.528325834,8666.0,9,0,2,1.0
653,0,0.063193681,45,1,0.350193834,10833.0,6,0,2,2.0
654,0,0.778362546,40,0,0.414341518,3583.0,11,0,1,0.0
655,0,0.9999999,73,0,1805.0,0.38,4,0,1,0.0
656,0,0.007349474,93,0,0.225193702,4000.0,5,0,1,0.0
657,0,0.000590619,62,0,0.298042842,6488.0,9,0,2,1.0
658,0,0.288157977,50,0,0.244659321,4446.0,4,0,1,0.0
659,0,1.686380901,38,0,0.128452491,7566.0,8,0,0,0.0
660,0,0.229832643,52,0,0.952277657,1382.0,8,0,2,0.0
661,1,0.955200471,44,0,2277.0,0.22,10,0,1,0.0
662,0,0.098328651,46,0,0.446757507,7925.0,6,0,2,2.0
663,0,0.001207185,79,0,3.0,242.11,3,0,0,0.0
664,0,0.458498449,53,0,0.374609702,13130.0,17,0,2,0.0
665,0,1.009685628,52,4,0.643407083,12338.0,17,0,2,1.0
666,0,0.9999999,30,1,0.066954644,4166.0,6,1,0,1.0
667,0,0.050815872,45,0,865.0,1.0,4,0,1,2.0
668,0,0.010638916,55,0,0.218268336,9666.0,12,0,1,0.0
669,0,0.855368145,27,1,0.475303644,2469.0,8,0,0,0.0
670,0,0.04846559,56,0,0.345209962,5500.0,6,0,1,1.0
671,0,0.9999999,26,0,0.30487297,2400.0,5,0,0,1.0
672,0,0.05883021,61,0,795.0,0.47,11,0,1,0.0
673,0,0.038927703,31,0,0.273481058,6994.0,4,0,2,0.0
674,0,0.067891488,57,0,0.19188438,8994.0,6,0,1,1.0
675,0,0.357416736,30,0,0.061065733,2570.0,4,0,0,0.0
676,0,0.052057451,25,0,0.104693141,3600.0,6,0,0,0.0
677,0,0.9999999,70,0,0.166211471,5125.0,4,0,1,0.0
678,0,0.043679613,39,0,0.117211598,3241.0,5,0,0,2.0
679,0,0.19016661,57,0,0.978863182,3500.0,25,0,1,0.0
680,0,0.003764003,77,0,0.00359928,5000.0,9,0,0,0.0
681,0,0.117848911,65,0,0.15855573,1273.0,8,0,0,0.0
682,0,0.842564302,53,3,0.275072493,10000.0,7,0,1,1.0
683,0,0.460536955,26,1,0.663799283,2789.0,10,0,2,0.0
684,0,0.178605488,43,0,0.214077731,7898.0,10,0,2,3.0
685,0,0.167501854,38,0,0.476278383,5416.0,12,0,1,2.0
686,0,0.479970924,74,0,0.288829635,10500.0,11,0,1,0.0
687,0,0.108970721,55,0,0.102654707,11036.0,6,0,0,3.0
688,0,0.461473569,57,0,0.6172,7499.0,10,0,3,0.0
689,0,0.046015639,63,0,0.424015009,4263.0,5,0,1,0.0
690,1,0.9999999,64,0,0.016720257,1554.0,1,1,0,0.0
691,0,0.259093264,56,0,0.543560058,3454.0,9,0,1,3.0
692,0,0.027434842,62,0,0.012533572,3350.0,8,0,0,0.0
693,0,0.023857475,59,0,23.0,405.82,11,0,0,0.0
694,0,0.0,47,0,1561.0,0.17,6,0,1,3.0
695,0,0.003740469,48,0,0.474432761,18069.0,16,0,9,0.0
696,0,0.920207979,36,0,0.578458682,6461.0,5,0,2,0.0
697,0,0.103280499,51,0,0.298395984,8166.0,9,0,1,3.0
698,0,0.009841577,72,0,0.354077253,4659.0,23,0,2,0.0
699,0,0.0,51,0,0.491263783,5894.0,12,0,3,3.0
700,0,0.029573765,67,0,0.081042485,2800.0,7,0,1,0.0
701,0,0.998892342,36,0,0.924018995,4000.0,7,0,1,2.0
702,1,1.01181862,41,2,0.357371019,10330.0,4,0,1,2.0
703,0,0.847430514,55,0,0.209864603,1033.0,1,0,0,0.0
704,0,0.247029064,55,0,1539.0,0.03,7,0,1,0.0
705,0,0.10050734,53,0,50.0,1.0,3,0,0,2.0
706,0,0.042919205,70,0,0.026358844,5500.0,13,0,0,0.0
707,0,0.110140284,46,1,1.179052586,2300.0,14,0,2,2.0
708,0,0.018362969,66,0,4984.0,0.09,17,0,3,0.0
709,0,0.320529276,39,1,0.708925263,6475.0,14,0,3,2.0
710,0,0.0,36,0,0.043509878,8250.0,3,0,0,0.0
711,0,0.020804013,68,1,0.325945676,6000.0,14,0,4,1.0
712,0,0.244790854,59,0,0.54118896,4709.0,10,0,1,0.0
713,0,0.0046251,72,0,0.005649718,2300.0,14,0,0,1.0
714,0,0.042900458,49,0,0.29838295,17500.0,11,0,3,0.0
715,1,0.9999999,51,0,668.0,0.31,1,0,1,0.0
716,0,0.019485247,41,5,0.073964201,30000.0,9,0,2,3.0
717,0,0.593084763,54,0,0.327258922,3950.0,5,0,0,0.0
718,0,0.884411559,30,0,0.409434583,6083.0,7,0,2,1.0
719,0,0.038488034,42,0,1.225011008,2270.0,10,0,2,2.0
720,1,0.399228682,42,1,0.376005852,4100.0,10,0,1,0.0
721,0,0.166690473,30,0,0.509850393,6750.0,4,0,2,0.0
722,0,0.9999999,57,1,0.07878984,6180.0,2,1,0,0.0
723,0,0.022417774,64,0,39.0,0.0,4,0,0,0.0
724,0,0.157657077,47,0,0.604563632,4250.0,7,0,1,1.0
725,0,0.0,70,1,1451.0,0.26,11,0,2,0.0
726,0,0.0,65,0,0.120435618,3121.0,6,0,0,0.0
727,0,0.023256695,67,0,0.005346294,4114.0,4,0,0,0.0
728,0,0.9999999,27,0,0.010247438,4000.0,0,0,0,3.0
729,0,0.78173923,36,1,0.199805699,6175.0,5,0,0,4.0
730,0,0.037762294,66,0,0.216556689,3333.0,13,0,1,0.0
731,0,0.055342894,65,0,2047.0,0.05,19,0,1,3.0
732,0,0.896395032,30,0,0.298802201,3088.0,8,0,0,0.0
733,0,0.004593304,64,0,0.186415294,11350.0,16,0,1,3.0
734,0,0.25974805,42,1,0.027710327,7000.0,2,1,0,2.0
735,0,0.559004379,57,1,0.579927509,8000.0,18,0,2,0.0
736,0,0.04877347,29,0,0.831195138,1480.0,9,0,0,1.0
737,0,0.210900516,41,1,0.461502961,13000.0,11,0,2,2.0
738,0,0.066811788,82,0,0.045105566,2083.0,10,0,0,0.0
739,0,0.00935975,68,0,0.182781722,10000.0,8,0,2,0.0
740,0,0.009579808,87,0,0.003499125,4000.0,7,0,0,0.0
741,0,0.054109613,45,0,0.434077522,13750.0,14,0,2,3.0
742,0,0.9999999,56,0,0.229245681,2372.0,4,0,0,0.0
743,0,0.51817502,82,0,0.45672665,3500.0,10,0,1,1.0
744,0,0.042088265,63,0,0.128682409,13000.0,5,0,1,0.0
745,0,0.0043899,73,0,1636.0,0.09,4,0,1,0.0
746,0,0.084052859,62,0,0.315193106,6265.0,15,0,2,1.0
747,0,0.173957039,59,0,2039.0,0.47,12,0,2,1.0
748,0,0.150800693,34,0,0.444434606,11292.0,17,0,2,3.0
749,0,0.081991369,32,0,1728.0,0.29,7,0,2,0.0
750,0,0.275786692,45,1,0.403465896,4500.0,10,0,1,2.0
751,0,0.307106244,35,0,0.401839264,2500.0,12,0,0,1.0
752,0,0.02176559,79,0,31.0,0.08,7,0,0,0.0
753,0,0.033248813,42,0,2318.0,0.01,8,0,1,0.0
754,0,0.389983751,43,0,0.702003339,1197.0,7,0,0,0.0
755,0,0.9999999,34,0,0.387557531,6300.0,7,0,2,1.0
756,0,0.207680229,34,0,0.094795072,7953.0,4,0,0,0.0
757,0,0.412290074,48,0,0.649670066,5000.0,10,0,2,1.0
758,0,0.112978196,72,0,0.219178082,10000.0,19,0,1,2.0
759,0,0.067138657,65,0,0.068842199,11184.0,6,0,0,1.0
760,0,0.706184831,35,0,0.306126159,5500.0,6,0,1,0.0
761,0,0.683158421,68,0,0.028551035,1400.0,3,0,0,0.0
762,0,0.309248923,44,0,0.521895621,5000.0,7,0,2,2.0
763,0,0.972149523,54,4,0.359870849,10839.0,12,3,1,2.0
764,0,0.431242188,62,0,0.29511054,10900.0,9,0,3,0.0
765,0,0.00306844,68,0,352.0,0.11,5,0,0,0.0
766,0,1.026915965,51,2,0.373186985,2550.0,6,0,0,1.0
767,0,0.9999999,61,0,1531.0,0.24,2,0,1,0.0
768,0,0.008746217,51,1,0.325018039,9700.0,10,0,2,0.0
769,0,0.921683305,76,0,1017.0,0.36,6,0,0,1.0
770,0,0.204737317,45,0,0.18973306,9739.0,6,0,1,0.0
771,0,0.023375222,69,0,1414.0,0.21,10,0,1,0.0
772,0,0.043294762,62,0,0.714064676,12925.0,12,0,4,0.0
773,0,0.969187171,60,0,0.574773053,6278.0,12,0,1,0.0
774,0,0.111755786,61,0,0.151121268,7000.0,5,0,1,1.0
775,0,0.886673535,32,0,0.131073785,3333.0,4,0,0,2.0
776,0,0.04253572,52,0,0.382692908,3200.0,13,0,1,2.0
777,1,0.039055404,34,1,0.334261838,3230.0,6,0,0,2.0
778,0,0.031530545,73,0,0.004850445,2473.0,2,0,0,0.0
779,0,0.0,63,0,0.121364289,15333.0,6,0,1,0.0
780,1,0.302078573,37,0,0.314779271,3125.0,12,0,0,0.0
781,0,0.00908896,54,0,0.378749605,6333.0,7,0,1,2.0
782,0,0.042532216,76,0,0.348392702,2301.0,5,0,1,0.0
783,0,0.9999999,48,0,0.063387323,5000.0,1,3,0,0.0
784,0,0.034473464,76,0,37.0,14.05,6,0,0,0.0
785,0,0.074962947,51,0,0.462393067,9000.0,4,0,1,2.0
786,0,0.160519481,55,0,0.279610944,11000.0,8,0,1,3.0
787,0,0.00336984,70,0,79.0,60.4,3,0,0,0.0
788,0,0.294223526,63,0,0.462769109,5062.0,11,0,2,0.0
789,0,0.028096964,44,1,0.434213024,10533.0,9,0,1,3.0
790,0,0.632482525,48,0,4449.0,0.01,6,0,1,2.0
791,0,0.0,25,0,0.0,600.0,2,0,0,0.0
792,0,0.978394066,31,0,0.024993057,3600.0,2,1,0,3.0
793,0,0.9999999,55,0,0.425085483,12867.0,7,0,2,1.0
794,0,0.00469953,52,0,1552.0,0.16,6,0,1,2.0
795,0,0.072229033,53,0,1640.0,0.22,10,0,2,0.0
796,0,0.003915118,29,0,0.0533847,7267.0,5,0,0,1.0
797,0,0.012625925,55,0,0.535358693,3916.0,12,0,2,2.0
798,0,0.0,59,1,3.24435113,5000.0,10,0,3,0.0
799,0,0.09937538,44,0,0.482903419,5000.0,19,0,1,2.0
800,0,0.574400826,49,0,0.247396655,12675.0,9,0,2,1.0
801,0,0.947370758,56,0,0.161408601,13090.0,5,0,1,1.0
802,0,0.097134603,63,0,0.359773371,6000.0,7,0,2,1.0
